name,host_name,neighbourhood_group,room_type,price_per_minimum_night,review_rate_per_month
Big 1BR in park adjacent apartment,Brandy,Brooklyn,Private room,65.33333333333333,3.25
Jackson Heights: Bright and Spacious Apartment,Jeanpaul,Queens,Entire home/apt,40.0,1.0
Hunts Point Studio Apt,Kerlyne,Bronx,Entire home/apt,75.0,2.8499999999999996
Luxury - Jr. 1 Br/High Fl- Rooftop Terrace Access,John,Manhattan,Entire home/apt,325.0,31.2
NYC Central Park Lux Hotel w/ Brfast & Dinner incl,Allison,Manhattan,Private room,116.66666666666667,0.36
"Artful Williamsburg penthouse with rooftop, big TV",Noah,Brooklyn,Private room,99.0,22.400000000000002
Spacious Studio in Historic Neighborhood,Katey,Manhattan,Entire home/apt,19.8,15.5
"Cozy, sunny bedroom in Bed-Stuy",Emma,Brooklyn,Private room,20.0,14.08
Entire cozy 1.5 bedroom flat in South Slope!,Kerry,Brooklyn,Entire home/apt,90.0,4.38
Spacious place w/ private bathroom,Matt,Brooklyn,Private room,42.5,0.48
"Lovely brownstone, priv bath, garden, 15 min nyc!",Maya,Brooklyn,Private room,98.0,4.14
Your passport to the big apple!,Ricardo,Manhattan,Private room,55.8,0.64
Williamsburg Charming 2 Bedrooms/2 full Baths,Ann,Brooklyn,Entire home/apt,124.5,166.44
Peaceful private sunny room in spacious apartment,Amberjade,Manhattan,Private room,85.0,55.66
Peaches Paradise 2,Claudette,Queens,Private room,50.0,131.37
Luxury Oceanfront 2BD Suite in Arverne By The Sea,Veronika,Queens,Entire home/apt,199.0,41.69
Cozy + Artsy Studio Apt in Cypress Hills- Brooklyn,Liza + Victor,Brooklyn,Entire home/apt,23.333333333333332,62.370000000000005
Cozy Room in Brooklyn,Bo,Brooklyn,Private room,32.5,157.48
Large Modern Cozy Apartment Close to Train,Alyssa,Brooklyn,Entire home/apt,49.666666666666664,68.42
Charming Creative Corner in Crown Heights,Amer,Brooklyn,Private room,90.0,12.6
VINTAGE COZY PLACE,Reina,Manhattan,Entire home/apt,41.666666666666664,9.36
Linden Estates Luxurious 2 bedroom suite,Sherley,Queens,Entire home/apt,52.5,0.48
Nice room in Brooklyn,Oriana Alexandra,Brooklyn,Private room,75.0,0.12
Designer's Two Floors New Deluxe Apartment in NYC,Dan & Melisa,Brooklyn,Entire home/apt,82.0,358.96000000000004
6MinTrainsCozySmallRMaimonidesLutheranIndustryCity,Magdalena,Brooklyn,Private room,50.0,60.489999999999995
Designer 1BR in LES/Chinatown with rooftop access,Veronika,Manhattan,Entire home/apt,50.0,0.14
Astoria Room Available,Bruna,Queens,Private room,8.8,0.16
Private bedroom in a clean charming apartment,Serdar,Queens,Private room,65.0,11.7
New York Downtown fourpoints Sheraton,Silver,Manhattan,Private room,54.0,0.64
Home away from home,Mary,Manhattan,Private room,175.0,9.81
Cute little room in a large Brooklyn house.,Harmony,Brooklyn,Private room,45.0,21.189999999999998
Private King Luxury Room - 20 Mins to City,Uchenna,Brooklyn,Private room,39.5,22.82
Private Room in Prime Bushwick,Shoshi,Brooklyn,Private room,14.0,0.21
"Sunny, spacious 1 Bedroom Apt in the East Village",Danielle,Manhattan,Entire home/apt,120.0,0.56
3 Beds in Private Room 2 - 20 Minutes to Manhattan,Peter,Brooklyn,Private room,35.0,79.56
2-story Apt in the heart of The Upper West Side!,Emily,Manhattan,Entire home/apt,199.0,4.08
Cozy boho 1-bedroom in brownstone,Caroline,Manhattan,Entire home/apt,9.642857142857142,0.54
Downtown Manhattan Bedroom!  Top of Fidi/City Hall,Ben,Manhattan,Private room,6.333333333333333,1.08
Spacious WV studio at the center of everything,Varun,Manhattan,Entire home/apt,150.0,7.52
"Cozy, Zen Studio. Prime Williamsburg location!!!",Giselle & Charles,Brooklyn,Entire home/apt,49.5,83.46
Huge Apt in EXCELLENT LOCATION - HELLS KITCHEN,Xanthi,Manhattan,Entire home/apt,175.0,11.899999999999999
"Convenient, comfy,  and bright",Yael,Manhattan,Shared room,20.0,39.48
1  bedroom apartment,Amir,Manhattan,Entire home/apt,19.8,32.24
Room in Home with Backyard in Bronx Little Italy,Joseph,Bronx,Private room,100.0,5.5200000000000005
Plant & pet-friendly LOFT in the UWS,Melissa,Manhattan,Private room,32.333333333333336,5.81
San Carlos Hotel One Bedroom Suite - up to  5,Janet,Manhattan,Private room,425.0,1.08
Luxury and convenience in the center of it all!,Daniel,Queens,Entire home/apt,22.25,25.95
LUXURY 2BR CONDO APT IN THE HEART OF BROOKLYN,Kelly,Brooklyn,Entire home/apt,150.0,20.02
J- HOTEL STYLE SHARE ROOM FOR 2PPL FREE WIFI CABLE,Nikole,Queens,Shared room,7.5,0.45
Studio in Prime Williamsburg w/ Private Balcony,Alan,Brooklyn,Entire home/apt,150.0,689.15
Chelsea Apartment,Ned,Manhattan,Entire home/apt,112.5,252.85999999999999
Cozy Room for Rent very close to Manhattan,Jeanny,Queens,Private room,9.8,9.450000000000001
Clean Cozy Getaway--Just 15 Minutes From JFK,Diana,Queens,Private room,32.5,19.37
"2018 New 2br elevator condo, 法拉盛中心新大楼2卧,5分钟main st",Brenda,Queens,Entire home/apt,94.0,29.55
Spacious New 1BR in Sunnyside. Parking available!,Ira,Queens,Entire home/apt,77.5,0.64
"""The Dumont"" Event Space",Terry,Brooklyn,Entire home/apt,300.0,17.88
"Home to LGA airport near Manhattan, JFk, Astoria.",Rumalia,Queens,Entire home/apt,150.0,96.28
Sams place,Samuel,Bronx,Private room,300.0,0.11
Perfect location UWS private room private bath,Miki,Manhattan,Private room,42.5,60.720000000000006
Sunny room in Brooklyn,Nathalie,Brooklyn,Private room,7.0,0.16
Manhattan downtown large modern private room,Hailey,Manhattan,Private room,90.0,88.92
DESIGNER ARTIST 2 BEDROOM APARTMENT . E.V.,Alex,Manhattan,Entire home/apt,49.75,3.08
Spacious Room In Hip Williamsburg,Diana,Brooklyn,Private room,37.5,17.16
Private Room that’s comfortable and convenient,Rafa' S,Queens,Private room,32.5,2.86
Creative House for Travelers and Other Creatives,Andrea,Brooklyn,Private room,12.75,41.040000000000006
Murray Hill Apt (next to 6 train & near Penn/Bus),Marlena,Manhattan,Entire home/apt,62.5,23.099999999999998
Sweet room,Illias,Queens,Private room,20.5,230.56
"Sunny, clean 2 bedroom",Tiffany,Brooklyn,Entire home/apt,28.571428571428573,0.16
Cosy bedroom in prime Soho,Julia,Manhattan,Private room,35.714285714285715,1.32
Cozy Sunny Harlem Studio,Fabrice,Manhattan,Entire home/apt,102.0,36.38
Upper East Side alcove studio in doorman building,Robyn,Manhattan,Entire home/apt,87.5,3.69
COZY ROOM TO CRASH,Chester,Manhattan,Private room,100.0,11.5
Spacious and Airy Apt - 20 min to Manhattan!,Jesse,Brooklyn,Entire home/apt,115.0,9.27
"Nice, fun,  Brooklyn! Bedroom & private bath",Alice,Brooklyn,Private room,84.0,7.52
Lil A's Place- 60 Seconds to the Train-Location!!,Betty,Queens,Private room,65.0,2.56
4min subway. Prime locations.  single sofa bed 单人间,美德,Queens,Shared room,20.0,48.0
Modern Duplex - Central Chelsea!!!,David,Manhattan,Entire home/apt,299.5,73.0
Woodruffe Place,Deslyn,Brooklyn,Entire home/apt,225.0,90.72
UES private bedroom in shared apartment,Geoffrey,Manhattan,Private room,109.0,25.830000000000002
Celebrity Designer Pied A Terre,Julien,Manhattan,Entire home/apt,250.0,16.919999999999998
"Large, Bright & Cozy Retreat in Bklyn.",Rufina,Brooklyn,Private room,27.5,39.24
Heart of nyc. Harlem.,Takeis,Manhattan,Entire home/apt,78.0,104.22
"Cozy, Private 1 Bedroom Basement Apartment",Gabrielle,Staten Island,Entire home/apt,42.5,22.919999999999998
La Cabina al Mare,Luca,Queens,Entire home/apt,32.5,20.02
25 min to Manhattan: Bed in quiet apartment,Anchor,Brooklyn,Shared room,35.0,19.76
"Comfort room A in upper west side NY, Columbia",James,Manhattan,Private room,80.0,167.20000000000002
"Sunny room B in upper west side NY, Columbia",James,Manhattan,Private room,85.0,500.94
"Premier room D in upper west side NY, Columbia",James,Manhattan,Private room,98.0,298.86
"Cozy room C in upper west side NY, Columbia",James,Manhattan,Private room,90.0,352.0
"“One of a kind” Penthouse 
獨一無二的紐約閣樓",Anting,Manhattan,Entire home/apt,179.0,0.68
Bright and cozy room in bed-stuy,Margaux,Brooklyn,Private room,15.0,0.12
Private Sun-Splashed Studio Chelsea,Casey,Manhattan,Entire home/apt,200.0,158.44
Brownstone Studio,Denise,Brooklyn,Entire home/apt,32.5,9.81
Convenient Private Bed & Bath! 10 mins. to LGA,Janine & Reneé,Queens,Private room,10.714285714285714,19.200000000000003
Dream Apt in the heart of  NYC,San,Manhattan,Entire home/apt,61.0,10.89
Beautiful room with private bathroom in Town house,William,Brooklyn,Private room,80.0,264.96
Great Midtown Vibe Spacious Experience in UWS NYC,XnL,Manhattan,Entire home/apt,90.0,12.2
Bright and cozy 1 bedroom,Ivan,Brooklyn,Entire home/apt,100.0,1.23
PRIVATE STUDIO APARTMENT- ASTORIA,Carlos,Queens,Entire home/apt,76.0,5.81
Spacious furnished 2b1b apt with a big living room,Rosa,Bronx,Private room,50.0,4.26
Sunlit Cozy Bargain 2 Bedroom in Carroll Gardens,Julia,Brooklyn,Entire home/apt,78.0,101.92
Spacious 1 BR Apartment with Times Square view,Ferdy,Manhattan,Entire home/apt,60.0,2.72
Room in heart of Bushwick with private entrance,David,Brooklyn,Private room,21.666666666666668,29.12
Cozy Apt x Rent Close to Manhattan,Jeanny,Queens,Entire home/apt,22.0,0.16
Cozy Apartment in Upper West Side New York,Sergio,Manhattan,Entire home/apt,63.333333333333336,171.67999999999998
"1 x Bedroom Apt with Amazing Rooftop, Greenpoint",Anna,Brooklyn,Entire home/apt,25.0,0.13
Bright Spacious Greenpoint Duplex,Milosz,Brooklyn,Entire home/apt,181.0,144.20000000000002
New york Multi-unit building,Aracely,Queens,Private room,24.5,65.78
2 Private Rooms Near Staten Island Ferry,Maria,Staten Island,Private room,50.0,4.38
Private 2BR house Poyer st- 20 min to Manhattan,Michelle & Lily,Queens,Entire home/apt,89.5,113.14999999999999
Cozy 1 bed in amazing NYC location! (Chelsea),Katie,Manhattan,Entire home/apt,87.5,35.36
Large room next to Yankees 20 min from Manhattan,Kenny,Bronx,Private room,15.0,43.13
ASTORIA NATURE HOUSE,Bruno,Queens,Private room,45.0,3.05
Authentic East Village  Escape,Nikki,Manhattan,Entire home/apt,24.0,4.68
Cozy 1BR with private bathroom near the subway,Tania,Queens,Private room,47.5,8.459999999999999
Private community close to all the NYC & NJ action,Vince,Staten Island,Entire home/apt,30.0,50.92
"San Carlos Hotel Deluxe Rm - 2 Queen Bds, up to 4",Janet,Manhattan,Private room,329.0,0.12
NEW Stylish Midtown 2 bedroom w/ balcony,Charlie,Manhattan,Entire home/apt,195.0,1.08
1bd shared bathroom - very welcome apt in Harlem,Mamy Francine,Manhattan,Private room,45.0,1.08
Charming & Sunny Brooklyn Heights Studio,Meryl,Brooklyn,Entire home/apt,40.0,1.64
New york Multi-unit building,Aracely,Queens,Private room,22.5,56.760000000000005
Bryan's house,Bryan,Brooklyn,Private room,139.0,0.14
Exposed Brick New York Styled apt in Bushwick,Kyla,Brooklyn,Private room,22.5,1.02
Large open space in Bushwick,Kyla,Brooklyn,Private room,12.0,19.63
AMELUZ NY,Zulema,Queens,Entire home/apt,149.5,9.450000000000001
*PRIVATE* Big Bedroom 20 minutes from Manhattan,Freddy,Queens,Private room,65.0,212.42000000000002
Asshur’s Room,Asshur,Brooklyn,Private room,77.0,0.12
Room in the heart of New York City,Ramon,Manhattan,Private room,38.333333333333336,0.5
"Classic, yet Unconventional Tribeca New York City!",Karen,Manhattan,Private room,149.0,123.52
Beautiful Private Room with 3 Beds in Bed Stuy,Joel And Julian,Brooklyn,Private room,37.5,19.89
Charming Private Room in Bed Stuy with 2 Beds,Joel And Julian,Brooklyn,Private room,35.0,22.540000000000003
Great New York shared room 3-6,Ruby,Manhattan,Shared room,21.666666666666668,50.199999999999996
Park view New York Apartment,Nofar,Manhattan,Entire home/apt,25.0,0.6
Brooklyn Hideaway right in Williamsburg,Rachel,Brooklyn,Private room,130.0,21.189999999999998
Female Only: Prime Location-East 60s-Central Park,Inhee,Manhattan,Private room,80.0,93.15
Cozy place,Ezra,Manhattan,Private room,35.0,19.37
Time-Sharing Private Room,Yvonne,Brooklyn,Shared room,38.0,5.6000000000000005
12 mins to Times Square; 10 mins to LGA!,Topu,Queens,Entire home/apt,92.5,354.75
"*Location, Location* | Chelsea | West Village",Lee,Manhattan,Entire home/apt,6.066666666666666,120.28
"New York Apartment , private bed room / queen bed.",Nour,Manhattan,Private room,97.0,268.37
Comfortable clean large bedroom,Sophie,Manhattan,Private room,15.714285714285714,0.14
Large Studio Apartment on Todt Hill,Michael,Staten Island,Entire home/apt,4.428571428571429,2.24
Cool Apartment in East Village,Alex,Manhattan,Entire home/apt,75.0,7.76
Charming Studio in One of the Best Locations!,Liza,Manhattan,Entire home/apt,125.0,0.56
Brownstone w/Terrace-Close to Rockefeller Tree,Marisa,Manhattan,Entire home/apt,110.0,0.13
East Village 2Bdrm apt with Rooftop and City Views,Amy,Manhattan,Entire home/apt,75.0,1.41
Cozy Guest Suite in Ditmas Park,Ray,Brooklyn,Entire home/apt,75.0,19.89
Room at 1br apt,Agata,Queens,Private room,13.8,48.6
Single cozy room in Manhattan's Upper West Side,Ami,Manhattan,Private room,70.0,26.55
"Prime Williamsburg Loft, close to the water!",Lauren,Brooklyn,Entire home/apt,95.0,33.83
STUDIO&GARDEN REDESIGNED Park Slope-Brooklyn!,Sophia,Brooklyn,Entire home/apt,56.333333333333336,1.92
VERREZZANO HOUSE,Daniel,Staten Island,Entire home/apt,50.0,2.12
Neon Dreams - Private Bedroom in Chelsea,Shannon & Ryan,Manhattan,Private room,100.0,212.51999999999998
Large luxury apartment. NYC,Jo,Manhattan,Entire home/apt,35.0,0.16
"Queen size bed room , New York Apartment",Nour,Manhattan,Private room,63.0,457.5
"Cozy, newly renovated, 2 bed, Brooklyn apartment",Tom,Brooklyn,Entire home/apt,66.66666666666667,1.2000000000000002
Commuter Studio,Kaleel,Manhattan,Shared room,62.5,22.36
Charming Carroll Gardens/Gowanus Apartment,Larah,Brooklyn,Entire home/apt,62.5,0.48
Great New York -  Private or shared room 2,Ruby,Manhattan,Private room,18.75,5.739999999999999
BEST LOCATION!! Whole Apartment with Backyard!!,Vince,Manhattan,Entire home/apt,82.5,5.5200000000000005
Serene & clean stay in a luxury building,Kat,Manhattan,Private room,45.0,1.1400000000000001
"Artistic Studio Apt, Private Entrance",Tohar,Brooklyn,Entire home/apt,52.5,34.169999999999995
Beautiful apartment next to Central Park & The Met,Joan,Manhattan,Entire home/apt,3.6666666666666665,0.5
"Modern 1BR Astoria, espresso maker, 5 min 2 train",Evan,Queens,Entire home/apt,14.8,1.59
Very spacious 2-BR entire apartment in the UWS,Juan Francisco,Manhattan,Entire home/apt,119.5,9.36
Quiet Comfty Home,Xiomara,Staten Island,Private room,80.0,98.6
Large 1 Bed Beautiful view  LES in Luxury Building,Tim,Manhattan,Entire home/apt,127.5,0.57
Single room in a 2-br apartment in the UWS,Juan Francisco,Manhattan,Private room,33.0,1.1400000000000001
Chill pad,Thomas,Queens,Private room,47.0,5.739999999999999
Sophisticated Artist Loft sale! Reg. $525.,Shelli,Manhattan,Entire home/apt,262.5,1.08
Hell's Kitchen Comfy Loft Bedroom (for one person),Michael,Manhattan,Private room,62.0,437.19
Awesome Room with 2 Beds and Large Closet,Felix Lion,Brooklyn,Private room,23.333333333333332,42.56
New Luxury Williamsburg 2 Bedroom 2 Bath,Rachael,Brooklyn,Entire home/apt,40.0,0.52
not available,Anna,Queens,Private room,75.0,0.12
Great New York - korea townPrivate  room 1,Ruby,Manhattan,Private room,37.5,24.64
Lovely Modern Mid-century Feng Shui Apartment,Chiroy,Manhattan,Private room,37.5,33.83
Comfy extra bedroom in Williamsburg,Anthony,Brooklyn,Private room,30.0,105.89999999999999
Beautiful Room with 2 Beds Near Metro.,Felix Lion,Brooklyn,Private room,34.0,26.4
Charming Room with 2 Beds Near Metro,Felix Lion,Brooklyn,Private room,36.0,26.55
Chic Upper West Side Suite,Sheila,Manhattan,Private room,49.5,30.24
Large Private Room in Beautiful Brooklyn Apartment,Lauren,Brooklyn,Private room,35.0,23.599999999999998
Cozy 1 Bedroom in LIC,Maggy,Queens,Entire home/apt,86.0,4.74
NIce Bright Private Room North of Central Park,Lyn,Manhattan,Private room,9.0,3.0
You can live in the center of Manhattan!,Tanya,Manhattan,Private room,119.0,389.76
Bright 2BR/2BA Apartment - Heart of East Village,Yoann,Manhattan,Entire home/apt,50.0,0.16
Sharing room for FEMALE #1,Mikosya,Brooklyn,Shared room,100.0,2.24
Huge Light Filled 1BDR Loft - Modern + Minimalist,Sarah,Brooklyn,Entire home/apt,32.5,1.2000000000000002
"Sun-filled room in a quiet, historic neighborhood.",Kazuya,Queens,Private room,1.3,0.19
Williamsburg  New Luxury Private Room + Bathroom,Scott,Brooklyn,Private room,42.5,5.81
New Brooklyn&Breakfast listing! 2nd fl Budget Room,Brooklyn&   Breakfast    -Len-,Brooklyn,Private room,55.0,177.45
San Carlos Hotel Deluxe Room (B)- up to 3,Janet,Manhattan,Private room,299.0,7.52
San Carlos Hotel Deluxe Rm 2 Queen bds (B)-up to 4,Janet,Manhattan,Private room,329.0,0.38
Parisian West Village Apartment,Alexis,Manhattan,Entire home/apt,127.5,1.17
Private room in Washington Heights!,Michael,Manhattan,Private room,42.0,421.26
Sunny Brooklyn Duplex,Aaron,Brooklyn,Entire home/apt,75.0,1.1400000000000001
cozy artsy cool,Nino,Brooklyn,Private room,31.5,2.9499999999999997
"Cozy Room In The Heart Of Bushwick, Brooklyn",Andrea,Brooklyn,Private room,50.0,1.08
Beautiful 1.5 bedroom in Bed Stuy Brownstone.,Vida,Brooklyn,Entire home/apt,75.0,194.4
Spacious Modern 1BR Living by NÔM Living,Nôm,Brooklyn,Entire home/apt,4.0,0.15
Exclusive ♥  | Bed-Stuy Sanctuary,Youge,Brooklyn,Private room,21.666666666666668,53.55
Solo ♥ | Stuyvesant Sunshine,Youge,Brooklyn,Private room,13.0,109.80000000000001
Bright Apt Super Stylish Best Location,Corporate Housing,Manhattan,Entire home/apt,3.9,0.14
Stunning and Spacious Brownstone Apt in Park Slope,Sari,Brooklyn,Entire home/apt,100.0,9.81
Beautiful furnished private studio with backyard,Melissa,Queens,Entire home/apt,20.0,1455.21
DUMBO PALACE,Tommy,Brooklyn,Private room,30.0,26.290000000000003
Williamsburg Bedford av. Comfy bedroom.,Pedro,Brooklyn,Private room,36.0,279.84000000000003
Modern & Sun-filled 1BR Condo in Prospect Heights,Bertrand,Brooklyn,Entire home/apt,18.75,18.48
"Gorgeous 2 bedroom apt in Ditmas Park
1300 ft.²",Nicole,Brooklyn,Entire home/apt,92.5,0.54
Cozy Quiet UpperWest 1 bed near C Park/Subway,Carol,Manhattan,Entire home/apt,70.0,37.62
Private Room in the Heart of NYC. Room 1 of 3.,Allison,Manhattan,Private room,153.0,82.5
Brick wall apartment next to subway station,Charlie,Manhattan,Private room,5.142857142857143,0.54
Amazing One Bedroom Apartment in Prime Brooklyn,Alan,Brooklyn,Private room,23.333333333333332,7.6
Luxurious Famous Hell’s Kitchen!,Douglas,Manhattan,Entire home/apt,172.5,98.6
Cozy + Chic Harlem Apartment,Madeline,Manhattan,Entire home/apt,62.5,44.65
Sunny room with new Queen bed and large closet,Andrew,Manhattan,Private room,18.75,9.5
Charming Studio in an EXCELLENT LOCATION,Julio,Manhattan,Entire home/apt,45.0,23.53
1 Bdrm Midtown Oasis,Deborah,Manhattan,Entire home/apt,7.75,0.18
Luxury 3 bedroom in Prime Midtown,Katherine,Manhattan,Entire home/apt,156.25,79.56
2nd floor art,Dionyssios,Manhattan,Entire home/apt,60.0,29.68
